1336
1064
1452
5444
4036
1188
3448
2548
2552
3492
1556
1544
5748
1700
5056
3056
3956
2124
2016
888
1320
1748
1476
988
1288
1980
1436
2108
6712
1556
1304
3080
3064
3124
1292
2732
872
2128
1936
1792
1616
1692
1468
2712
2272
1912
1660
1248
1156
804
920
2108
2956
2036
844
3572
1396
1664
2748
2000
3148
3212
3432
1732
1660
780
2148
3384
752
2660
1056
1328
2788
1560
3044
2864
2008
3704
1384
2028
1608
792
2272
1668
3884
2680
1788
840
6348
1104
2036
3224
1936
1628
3356
4248
880
3224
3444
2028
884
1796
636
2888
1168
3196
1832
1744
2252
4792
1876
2800
2624
1380
1924
2136
1984
3048
3348
4268
884
2156
3256
3008
2088
5144
3828
2124
2304
1840
2400
2988
2752
1732
1496
1612
3632
1880
3204
2992
1432
1516
1460
940
548
3216
4580
1176
1544
3536
2908
1676
1612
1872
1436
860
4348
3612
1284
1452
3196
1356
1732
5324
2404
3500
1396
1096
1904
2892
1720
464
5716
2488
2196
3152
3928
796
1944
1408
3200
5936
2140
1848
896
1196
1720
3508
3296
3340
3204
1912
2636
1920
2824
1628
2372
1452
908
3448
2904
1528
2712
1532
1980
360
2672
3100
1904
1672
2700
1656
3644
1756
1668
1768
1880
3364
2088
924
1724
1480
1872
1008
1776
928
1908
2860
940
3460
2428
3288
1820
1464
2024
636
2040
4768
2212
2284
1756
2448
2040
4124
1852
3272
1780
1424
3176
1500
1012
2552
2092
2052
3132
3088
2564
3644
2444
2808
1428
3540
1692
3476
3092
2500
4240
1716
1452
1888
2460
2964
1688
5560
1156
2588
3232
2468
2484
3504
2172
2732
3228
1700
816
4236
932
2932
2048
2120
1292
1668
2844
2944
2476
2808
2144
920
1532
2104
2632
3968
584
3448
2724
2800
1712
984
1732
3516
2028
1924
1816
1752
1668
6312
3128
4152
2464
2848
2752
5760
1176
5468
5820
512
2060
3468
3496
3188
1812
1192
1984
2136
2948
2744
2016
3128
2472
3588
3060
1140
3224
3072
1852
3276
3032
3600
3188
3216
3324
1412
1648
3664
792
1412
2516
5096
1940
4248
2884
2196
3664
4668
1236
1628
